Name_ID ,Name_OfficialCombined,Name_Official,,Name_FirstName,Name_ForwardName,Name_DateExpression,Name_BirthDateFilter,Name_DeathDateFilter,Name_Type,Name_KressInstitutionType,Name_InstitutionStatus,Name_Location,Name_LocationFilter,Name_InstitutionWeb,Name_Nationality ,Name_NationalityFilter,Name_ULANID,Name_ULANURI,Name_VIAFID,Name_VIAFURI,Name_LCCNID,Name_LCCNURI,Name_WikipediaURL,Name_TMSID,Name_InternalNote,Name_RelatedObjectID,Name_RelatedAcquisitionID,Name_RelatedDocumentID,Name_RelatedObjectID (previous attribution),,,
NAM0250,"Cicognara, Antonio, active c. 1480-1500","Cicognara, Antonio",Cicognara,Antonio,Antonio Cicognara,active c. 1480-1500,1460,1510,Artist,,,,,,Ferrarese,Italian,500020686,http://vocab.getty.edu/page/ulan/500020686,62769413,http://viaf.org/viaf/62769413,nr2001004481,http://id.loc.gov/authorities/names/nr2001004481,https://en.wikipedia.org/wiki/Antonio_Cicognara,36095,,,,,,,,
NAM0251,"Cima da Conegliano, c. 1459-1517/1518",Cima da Conegliano,Cima da Conegliano,,Cima da Conegliano,c. 1459-1517/1518,1454,1518,Artist,,,,,,Venetian,Italian,500012627,http://vocab.getty.edu/page/ulan/500012627,79202559,http://viaf.org/viaf/79202559,n79142642,http://id.loc.gov/authorities/names/n79142642,https://en.wikipedia.org/wiki/Cima_da_Conegliano,1139,,,,,3612;3617,,,
NAM0252,"Cimabue, c. 1240-before 1302",Cimabue,Cimabue,,Cimabue,c. 1240-before 1302,1235,1302,Artist,,,,,,Florentine,Italian,500016284,http://vocab.getty.edu/page/ulan/500016284,11146779,http://viaf.org/viaf/11146779,n80081439,http://id.loc.gov/authorities/names/n80081439,https://en.wikipedia.org/wiki/Cimabue,5505,,,,,1369;3424;3459,,,
NAM0253,"Cirera, Jaime, active 1418-1452","Cirera, Jaime",Cirera,Jaime,Jaime Cirera,active 1418-1452,1400,1462,Artist,,,,,,Spanish,Spanish,500028085,http://vocab.getty.edu/page/ulan/500028085,95854996,http://viaf.org/viaf/95854996,,,,35806,,,,,,,,
NAM0254,"Civerchio, Vincenzo, c. 1460/1470-probably 1544","Civerchio, Vincenzo",Civerchio,Vincenzo,Vincenzo Civerchio,c. 1460/1470-probably 1544,1455,1559,Artist,,,,,,Lombard,Italian,500030679,http://vocab.getty.edu/page/ulan/500030679,95870812,http://viaf.org/viaf/95870812,n87908716,http://id.loc.gov/authorities/names/n87908716,https://en.wikipedia.org/wiki/Vincenzo_Civerchio,6532,,,,,2622,,,
NAM0255,"Civitali, Matteo, 1436-1501","Civitali, Matteo",Civitali,Matteo,Matteo Civitali,1436-1501,1436,1501,Artist,,,,,,Tuscan,Italian,500029210,http://vocab.getty.edu/page/ulan/500029210,76432774,http://viaf.org/viaf/76432774,n83018357,http://id.loc.gov/authorities/names/n83018357,https://en.wikipedia.org/wiki/Matteo_Civitali,2065,,,,,1321,,,
NAM0256,"Claesz, Pieter, 1596/1597-1660","Claesz, Pieter",Claesz,Pieter,Pieter Claesz,1596/1597-1660,1596,1660,Artist,,,,,,Dutch,Dutch,500115282,http://vocab.getty.edu/page/ulan/500115282,47843985,http://viaf.org/viaf/47843985,nr2004034832,http://id.loc.gov/authorities/names/nr2004034832,https://en.wikipedia.org/wiki/Pieter_Claesz,18426,,,,,,,,
NAM0257,"Clemente da Urbino, active 1468",Clemente da Urbino,Clemente da Urbino,,Clemente da Urbino,active 1468,1468,1468,Artist,,,,,,Milanese,Italian,,,50305355,http://viaf.org/viaf/50305355,,,,2066,,,,,,,,
NAM0258,"Clodion, 1738-1814",Clodion,Clodion,,Clodion,1738-1814,1738,1814,Artist,,,,,,French,French,500115369,http://vocab.getty.edu/page/ulan/500115369,77118360,http://viaf.org/viaf/77118360,n85305184,http://id.loc.gov/authorities/names/n85305184,https://en.wikipedia.org/wiki/Claude_Michel,2067,,,,,348;349;351,,,
NAM0259,"Clouet, François, before 1520-1572","Clouet, François",Clouet,François,François Clouet,before 1520-1572,1515,1572,Artist,,,,,,French,French,500015977,http://vocab.getty.edu/page/ulan/500015977,206936446,http://viaf.org/viaf/206936446,n94072322,http://id.loc.gov/authorities/names/n94072322,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Clouet,1148,,,,,1732,,,
NAM0260,"Clouet, Jean, c. 1485-1540/1541","Clouet, Jean",Clouet,Jean,Jean Clouet,c. 1485-1540/1541,1480,1541,Artist,,,,,,French-Belgian,French,500115370,http://vocab.getty.edu/page/ulan/500115370,282493651,http://viaf.org/viaf/282493651,no94001837,http://id.loc.gov/authorities/names/no94001837,https://en.wikipedia.org/wiki/Jean_Clouet,37428,,,,,,,,
NAM0261,"Cocciola, Federico, active 1566/1613","Cocciola, Federico",Cocciola,Federico,Federico Cocciola,active 1566/1613,1546,1623,Artist,,,,,,Roman,Italian,,,,,,,,2104,,,,,,,,
NAM0262,"Coccorante, Leonardo Carlo, 1680-1750","Coccorante, Leonardo Carlo",Coccorante,Leonardo Carlo,Leonardo Carlo Coccorante,1680-1750,1680,1750,Artist,,,,,,Italian,Italian,500006209,http://vocab.getty.edu/page/ulan/500006209,77226469,http://viaf.org/viaf/77226469,,,,35718,,,,,,,,
NAM0263,"Colorado Springs Fine Arts Center, Colorado Springs, Colorado",Colorado Springs Fine Arts Center,Colorado Springs Fine Arts Center,,,,,,Institution,Kress Gift Location,Current Owner,"Colorado Springs, Colorado",Colorado,http://www.csfineartscenter.org/,,,,,124147318,http://viaf.org/viaf/124147318,n80014881,http://id.loc.gov/authorities/names/n80014881,https://en.wikipedia.org/wiki/Colorado_Springs_Fine_Arts_Center,18608,,,,,,,,
NAM0265,"Columbia Museum of Art, Columbia, South Carolina",Columbia Museum of Art,Columbia Museum of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"Columbia, South Carolina",South Carolina,http://www.columbiamuseum.org,,,,,148732762,http://viaf.org/viaf/148732762,n50054133,http://id.loc.gov/authorities/names/n50054133,https://en.wikipedia.org/wiki/Columbia_Museum_of_Art,13231,,,,,,,,
NAM0266,"Conti, Bernardino de', c. 1470-c. 1523","Conti, Bernardino de'",Conti,Bernardino de',Bernardino de' Conti,c. 1470-c. 1523,1465,1528,Artist,,,,,,Italian,Italian,500021846,http://vocab.getty.edu/page/ulan/500021846,80353690,http://viaf.org/viaf/80353690,,,https://en.wikipedia.org/wiki/Bernardino_de%27_Conti,36893,,,,,,,,
NAM0267,"Contini Bonacossi, Alessandro",,"Contini Bonacossi, Alessandro",,,,,,Seller,,,"Rome, Italy; Florence, Italy",Italy,,,,,,62818283,http://viaf.org/viaf/62818283,n79043902,http://id.loc.gov/authorities/names/n79043902,https://en.wikipedia.org/wiki/Alessandro_Contini-Bonacossi,8537,,,ACQ387;ACQ386;ACQ388;ACQ005;ACQ109;ACQ110;ACQ111;ACQ112;ACQ113;ACQ114;ACQ115;ACQ116;ACQ117;ACQ118;ACQ119;ACQ120;ACQ121;ACQ122;ACQ123;ACQ124;ACQ125;ACQ127;ACQ129;ACQ131;ACQ132;ACQ133;ACQ134;ACQ135;ACQ136;ACQ137;ACQ138;ACQ139;ACQ140;ACQ141;ACQ142;ACQ143;ACQ144;ACQ145;ACQ146;ACQ147;ACQ148;ACQ149;ACQ150;ACQ151;ACQ152;ACQ153;ACQ154;ACQ155;ACQ157;ACQ158;ACQ159;ACQ198;ACQ199;ACQ200;ACQ201;ACQ202;ACQ203;ACQ204;ACQ205;ACQ206;ACQ207;ACQ270;ACQ281;ACQ282;ACQ283;ACQ285;ACQ287;ACQ288;ACQ294;ACQ296;ACQ308;ACQ309;ACQ280;ACQ289;ACQ293;ACQ295;ACQ297;ACQ380;ACQ381;ACQ382;ACQ383;ACQ384;ACQ385;ACQ389,DOC16381;DOC16382;DOC16383;DOC16384;DOC16385;DOC16386;DOC16387;DOC16388;DOC16389;DOC16390;DOC16391;DOC16392;DOC16393,,,,
NAM0269,"Cooper-Hewitt National Design Museum, New York, New York",Cooper-Hewitt National Design Museum,Cooper-Hewitt National Design Museum,,,,,,Institution,Kress Gift Location,Current Owner,"New York, New York",New York,http://www.cooperhewitt.org/,,,,,156924364,http://viaf.org/viaf/156924364,n80056822,http://id.loc.gov/authorities/names/n80056822,"https://en.wikipedia.org/wiki/Cooper_Hewitt,_Smithsonian_Design_Museum",11064,,,,,,,,
NAM0270,"Coppo di Marcovaldo, c. 1220-after 1276",Coppo di Marcovaldo,Coppo di Marcovaldo,,Coppo di Marcovaldo,c. 1220-after 1276,1215,1276,Artist,,,,,,Sienese,Italian,500115281,http://vocab.getty.edu/page/ulan/500115281,96537697,http://viaf.org/viaf/96537697,,,https://en.wikipedia.org/wiki/Coppo_di_Marcovaldo,37743,,,,,,,,
NAM0271,"Corradini, Lodovico, active c. 1472/1478","Corradini, Lodovico",Corradini,Lodovico,Lodovico Corradini,active c. 1472/1478,1472,1478,Artist,,,,,,Ferrarese,Italian,,,,,,,,2157,Coradino is alt spelling,,,,,,,
NAM0273,"Cornelisz van Oostsanen, Jacob, 1470 or before-1533","Cornelisz van Oostsanen, Jacob",Cornelisz van Oostsanen,Jacob,Jacob Cornelisz van Oostsanen,1470 or before-1533,1450,1533,Artist,,,,,,Netherlandish,Netherlandish,500115388,http://vocab.getty.edu/page/ulan/500115388,22939175,http://viaf.org/viaf/22939175,nr97016130,http://id.loc.gov/authorities/names/nr97016130,https://en.wikipedia.org/wiki/Jacob_Cornelisz_van_Oostsanen,3814,,,,,,,,
NAM0274,"Cornell Fine Arts Museum, Rollins College, Winter Park, Florida","Cornell Fine Arts Museum, Rollins College","Cornell Fine Arts Museum, Rollins College",,,,,,Institution,Kress Gift Location,Current Owner,"Winter Park, Florida",Florida,http://www.rollins.edu/cfam/,,,,,139210476,http://viaf.org/viaf/139210476,n93073135,http://id.loc.gov/authorities/names/n93073135,https://en.wikipedia.org/wiki/Cornell_Fine_Arts_Museum,36782,,,,,,,,
NAM0275,"Correggio, 1489/1494-1534",Correggio,Correggio,,Correggio,1489/1494-1534,1485,1534,Artist,,,,,,Parmese,Italian,500006208,http://vocab.getty.edu/page/ulan/500006208,97748522,http://viaf.org/viaf/97748522,n80160167,http://id.loc.gov/authorities/names/n80160167,https://en.wikipedia.org/wiki/Antonio_da_Correggio,1170,,,,,3501,,,
NAM0276,"Cossa, Francesco del, c. 1436-1477/1478","Cossa, Francesco del",Cossa,Francesco del,Francesco del Cossa,c. 1436-1477/1478,1432,1478,Artist,,,,,,Ferrarese,Italian,500028661,http://vocab.getty.edu/page/ulan/500028661,95858644,http://viaf.org/viaf/95858644,n86104126,http://id.loc.gov/authorities/names/n86104126,https://en.wikipedia.org/wiki/Francesco_del_Cossa,1172,,,,,1359;3428;5663,,,
NAM0277,"Costa, Lorenzo, 1460-1535","Costa, Lorenzo",Costa,Lorenzo,Lorenzo Costa,1460-1535,1455,1535,Artist,,,,,,Italian,Italian,500115131,http://vocab.getty.edu/page/ulan/500115131,47035057,http://viaf.org/viaf/47035057,nr91030656,http://id.loc.gov/authorities/names/nr91030656,https://en.wikipedia.org/wiki/Lorenzo_Costa,3819,,,,,,,,
NAM0278,[Costanzo],,[Costanzo],,,,,,Seller,,,"Taormina, Italy",Italy,,,,,,,,,,,,,,ACQ332,,,,,
NAM0279,"Costanzo da Ferrara, c. 1450-died after 1524",Costanzo da Ferrara,Costanzo da Ferrara,,Costanzo da Ferrara,c. 1450-died after 1524,1445,1529,Artist,,,,,,Neapolitan,Italian,500121691,http://vocab.getty.edu/page/ulan/500121691,96579002,http://viaf.org/viaf/96579002,,,,2071,,,,,,,,
NAM0280,"Coysevox, Antoine, 1640-1720","Coysevox, Antoine",Coysevox,Antoine,Antoine Coysevox,1640-1720,1640,1720,Artist,,,,,,French,French,500115422,http://vocab.getty.edu/page/ulan/500115422,44307162,http://viaf.org/viaf/44307162,nr88000380,http://id.loc.gov/authorities/names/nr88000380,https://en.wikipedia.org/wiki/Antoine_Coysevox,2073,,,,,1297;1625,,,
NAM0281,"Cozzarelli, Guidoccio, 1450-1516/1517","Cozzarelli, Guidoccio",Cozzarelli,Guidoccio,Guidoccio Cozzarelli,1450-1516/1517,1450,1517,Artist,,,,,,Sienese,Italian,500015411,http://vocab.getty.edu/page/ulan/500015411,37972716,http://viaf.org/viaf/37972716,nr91029142,http://id.loc.gov/authorities/names/nr91029142,https://en.wikipedia.org/wiki/Guidoccio_Cozzarelli,12498,,,,,,,,
NAM0282,"Cranach the Elder, Lucas, 1472-1553","Cranach the Elder, Lucas",Cranach the Elder,Lucas,Lucas Cranach the Elder,1472-1553,1472,1553,Artist,,,,,,German,German,500115364,http://vocab.getty.edu/page/ulan/500115364,49268177,http://viaf.org/viaf/49268177,n50020861,http://id.loc.gov/authorities/names/n50020861,https://en.wikipedia.org/wiki/Lucas_Cranach_the_Elder,1179,,,,,,,,
NAM0283,"Cranach the Younger, Lucas, 1515-1586","Cranach the Younger, Lucas",Cranach the Younger,Lucas,Lucas Cranach the Younger,1515-1586,1515,1586,Artist,,,,,,German,German,500017755,http://vocab.getty.edu/page/ulan/500017755,24706489,http://viaf.org/viaf/24706489,n80131754,http://id.loc.gov/authorities/names/n80131754,https://en.wikipedia.org/wiki/Lucas_Cranach_the_Younger,3837,,,,,,,,
NAM0284,"Crespi, Giuseppe Maria, 1665-1747","Crespi, Giuseppe Maria",Crespi,Giuseppe Maria,Giuseppe Maria Crespi,1665-1747,1665,1747,Artist,,,,,,Bolognese,Italian,500115276,http://vocab.getty.edu/page/ulan/500115276,7586835,http://viaf.org/viaf/7586835,n83235520,http://id.loc.gov/authorities/names/n83235520,https://en.wikipedia.org/wiki/Giuseppe_Crespi,1182,,,,,,,,
NAM0285,"Creti, Donato, 1671-1749","Creti, Donato",Creti,Donato,Donato Creti,1671-1749,1671,1749,Artist,,,,,,Bolognese,Italian,500011810,http://vocab.getty.edu/page/ulan/500011810,56880540,http://viaf.org/viaf/56880540,nr99004595,http://id.loc.gov/authorities/names/nr99004595,https://en.wikipedia.org/wiki/Donato_Creti,1183,,,,,,,,
NAM0286,"Cristoforo di Geremia, active 1456-1476",Cristoforo di Geremia,Cristoforo di Geremia,,Cristoforo di Geremia,active 1456-1476,1436,1486,Artist,,,,,,Roman,Italian,500093135,http://vocab.getty.edu/page/ulan/500093135,96363232,http://viaf.org/viaf/96363232,,,https://en.wikipedia.org/wiki/Cristoforo_di_Geremia,2074,,,,,,,,
NAM0287,"Crivelli, Carlo, c. 1430/1435-1495","Crivelli, Carlo",Crivelli,Carlo,Carlo Crivelli,c. 1430/1435-1495,1425,1499,Artist,,,,,,Venetian,Italian,500005092,http://vocab.getty.edu/page/ulan/500005092,2743313,http://viaf.org/viaf/2743313,n87894087,http://id.loc.gov/authorities/names/n87894087,https://en.wikipedia.org/wiki/Carlo_Crivelli,1184,,,,,3103,,,
NAM0288,"Crivelli, Vittore, c. 1444- 1501","Crivelli, Vittore",Crivelli,Vittore,Vittore Crivelli,c. 1444- 1501,1440,1501,Artist,,,,,,Venetian,Italian,500032229,http://vocab.getty.edu/page/ulan/500032229,280163119,http://viaf.org/viaf/280163119,nr92020048,http://id.loc.gov/authorities/names/nr92020048,https://en.wikipedia.org/wiki/Vittorio_Crivelli,12942,,,,,,,,
NAM0289,"Crocker Art Museum, Sacramento, California",Crocker Art Museum,Crocker Art Museum,,,,,,Institution,Kress Gift Location,Current Owner,"Sacramento, California",California,http://www.crockerartmuseum.org/,,,,,159896139,http://viaf.org/viaf/159896139,n82007941,http://id.loc.gov/authorities/names/n82007941,https://en.wikipedia.org/wiki/Crocker_Art_Museum,22722,,,,,,,,
NAM0290,"Cummer Art Museum & Gardens, Jacksonville, Florida",Cummer Art Museum & Gardens,Cummer Art Museum & Gardens,,,,,,Institution,Kress Gift Location,Current Owner,"Jacksonville, Florida",Florida,https://www.cummermuseum.org/,,,,,148199760,http://viaf.org/viaf/148199760,nr95026561,http://id.loc.gov/authorities/names/nr95026561,https://en.wikipedia.org/wiki/Cummer_Museum_of_Art_and_Gardens,11244,,,,,,,,
NAM0291,"Daddi, Bernardo, active by 1320, died probably 1348","Daddi, Bernardo",Daddi,Bernardo,Bernardo Daddi,"active by 1320, died probably 1348",1300,1350,Artist,,,,,,Italian,Italian,500004953,http://vocab.getty.edu/page/ulan/500004953,95711088,http://viaf.org/viaf/95711088,nr91028535,http://id.loc.gov/authorities/names/nr91028535,https://en.wikipedia.org/wiki/Bernardo_Daddi,1204,,,,,3184;3497,,,
NAM0292,"dal Prato, Francesco, 1512-1562","dal Prato, Francesco",dal Prato,Francesco,Francesco dal Prato,1512-1562,1512,1562,Artist,,,,,,Florentine,Italian,500124207,http://vocab.getty.edu/page/ulan/500124207,89693250,http://viaf.org/viaf/89693250,,,,2112,,,,,,,,
NAM0293,"d'Alba, Macrino, active 1495-1515, died before 1528","d'Alba, Macrino",d'Alba,Macrino,Macrino d'Alba,"active 1495-1515, died before 1528",1470,1530,Artist,,,,,,Italian,Italian,500004756,http://vocab.getty.edu/page/ulan/500004756,122379430,http://viaf.org/viaf/122379430,n2001098109,http://id.loc.gov/authorities/names/n2001098109,https://en.wikipedia.org/wiki/Macrino_d%27Alba,36770,,,,,,,,
NAM0294,"d'Alemagna, Giovanni, died 1450, active in Italy","d'Alemagna, Giovanni",d'Alemagna,Giovanni,Giovanni d'Alemagna,"died 1450, active in Italy",1400,1450,Artist,,,,,,German,German,500007645,http://vocab.getty.edu/page/ulan/500007645,95727647,http://viaf.org/viaf/95727647,n2016065658,http://id.loc.gov/authorities/names/n2016065658,https://en.wikipedia.org/wiki/Giovanni_d%27Alemagna,26980,,,,,,,,
NAM0295,"Dallas Museum of Art, Dallas, Texas",Dallas Museum of Art,Dallas Museum of Art,,,,,,Institution,Kress Gift Location,Current Owner,"Dallas, Texas",Texas,https://dma.org/,,,,,144444875,http://viaf.org/viaf/144444875,n84018765,http://id.loc.gov/authorities/names/n84018765,https://en.wikipedia.org/wiki/Dallas_Museum_of_Art,10282,,,,,,,,
NAM0296,"Danet, Regnault, active c. 1529-1538","Danet, Regnault",Danet,Regnault,Regnault Danet,active c. 1529-1538,1509,1548,Artist,,,,,,French,French,,,,,,,,2076,,,,,,,,
NAM0299,"Piero d'Argenta, active 1497-1529",Piero d'Argenta,Piero d'Argenta,,Piero d'Argenta,active 1497-1529,1477,1539,Artist,,,,,,Italian,Italian,500071593,http://vocab.getty.edu/page/ulan/500071593,96182087,http://viaf.org/viaf/96182087,,,,,,,,,,,,
NAM0300,"Darmand, Jean, called Lorfelin, c. 1600-1669","Darmand, Jean, called Lorfelin",Darmand,Jean,Jean Darmand,c. 1600-1669,1595,1669,Artist,,,,,,French,French,,,,,,,,2161,,,,,,,,
NAM0301,"Daucher, Hans, c. 1485-1538","Daucher, Hans",Daucher,Hans,Hans Daucher,c. 1485-1538,1480,1538,Artist,,,,,,German,German,500008634,http://vocab.getty.edu/page/ulan/500008634,234935202,http://viaf.org/viaf/234935202,,,https://en.wikipedia.org/wiki/Hans_Daucher,2078,,,,,,,,
NAM0302,"David, Jacques-Louis, 1748-1825","David, Jacques-Louis",David,Jacques-Louis,Jacques-Louis David,1748-1825,1748,1825,Artist,,,,,,French,French,500115221,http://vocab.getty.edu/page/ulan/500115221,66575297,http://viaf.org/viaf/66575297,n50035639,http://id.loc.gov/authorities/names/n50035639,https://en.wikipedia.org/wiki/Jacques-Louis_David,1212,,,,,,,,
NAM0303,[DeClemente],,[DeClemente],,,,,,Seller,,,"Florence, Italy",Italy,,,,,,,,,,,,,,ACQ333,,,,,
NAM0305,Dedalo Art Gallery,,Dedalo Art Gallery,,,,,,Seller,,,"New York, New York",New York,,,,,,,,,,,36184,,,ACQ226;ACQ227;ACQ228,DOC16394,,,,
NAM0307,"Keck, Sheldon, 1910-1993","Keck, Sheldon",Keck,Sheldon,,1910-1993,1910,1993,Other,,,,,,,,,,60265888,http://viaf.org/viaf/60265888,n88611924,http://id.loc.gov/authorities/names/n88611924,,,,,,,,,,
NAM0308,"Delaune, Etienne, 1518/1519-1583","Delaune, Etienne",Delaune,Etienne,Etienne Delaune,1518/1519-1583,1518,1583,Artist,,,,,,French,French,500026480,http://vocab.getty.edu/page/ulan/500026480,32894728,http://viaf.org/viaf/32894728,nr2001048264,http://id.loc.gov/authorities/names/nr2001048264,https://en.wikipedia.org/wiki/%C3%89tienne_Delaune,2144,,,,,,,,
NAM0309,"Dell the Elder, Peter, c. 1490-1552","Dell the Elder, Peter",Dell the Elder,Peter,Peter Dell the Elder,c. 1490-1552,1485,1552,Artist,,,,,,German,German,,,20572524,http://viaf.org/viaf/20572524,,,https://en.wikipedia.org/wiki/Peter_Dell_the_Elder,2081,,,,,,,,
NAM0310,"Denison Museum, Denison University, Granville, Ohio","Denison Museum, Denison University","Denison Museum, Denison University",,,,,,Institution,Kress Gift Location,Current Owner,"Granville, Ohio",Ohio,https://denison.edu/campus/museum,,,,,144475304,http://viaf.org/viaf/144475304,n2008012646,http://id.loc.gov/authorities/names/n2008012646,,NO ID,,,,,,,,
NAM0311,"Denver Art Museum, Denver, Colorado",Denver Art Museum,Denver Art Museum,,,,,,Institution,Kress Regional Collection,Current Owner,"Denver, Colorado",Colorado,http://www.denverartmuseum.org,,,,,220094646 ,http://viaf.org/viaf/220094646 ,no2011181185,http://id.loc.gov/authorities/names/no2011181185,https://en.wikipedia.org/wiki/Denver_Art_Museum,12407,,,,,,,,
NAM0312,"Deschler, Joachim, c. 1500-1571","Deschler, Joachim",Deschler,Joachim,Joachim Deschler,c. 1500-1571,1495,1571,Artist,,,,,,German,German,500052334,http://vocab.getty.edu/page/ulan/500052334,60157670,http://viaf.org/viaf/60157670,,,https://en.wikipedia.org/wiki/Joachim_Deschler,2082,,,,,,,,
NAM0313,"Desprez, Louis-Jean, 1743-1804","Desprez, Louis-Jean",Desprez,Louis-Jean,Louis-Jean Desprez,1743-1804,1743,1804,Artist,,,,,,French,French,500013852,http://vocab.getty.edu/page/ulan/500013852,14829822,http://viaf.org/viaf/14829822,nr93004513,http://id.loc.gov/authorities/names/nr93004513,https://en.wikipedia.org/wiki/Louis_Jean_Desprez,2470,,,,,,,,
NAM0316,"Diamante, Fra, c. 1430-c. 1490","Diamante, Fra",Diamante,Fra,Fra Diamante,c. 1430-c. 1490,1425,1495,Artist,,,,,,Florentine,Italian,500013392,http://vocab.getty.edu/page/ulan/500013392,294581352,http://viaf.org/viaf/294581352,nr92039620,http://id.loc.gov/authorities/names/nr92039620,https://en.wikipedia.org/wiki/Fra_Diamante,12947,,,,,,,,
NAM0317,"Diana, Benedetto, c. 1460-1525","Diana, Benedetto",Diana,Benedetto,Benedetto Diana,c. 1460-1525,1455,1525,Artist,,,,,,Venetian,Italian,500027147,http://vocab.getty.edu/page/ulan/500027147,95849255,http://viaf.org/viaf/95849255,no2007098079,http://id.loc.gov/authorities/names/no2007098079,https://en.wikipedia.org/wiki/Benedetto_Rusconi,1226,,,,,,,,
NAM0318,"Dickinson, Sidney Edward, 1890-1980","Dickinson, Sidney Edward",Dickinson,Sidney Edward,Sidney Edward Dickinson,1890-1980,1890,1980,Artist,,,,,,American,American,500003377,http://vocab.getty.edu/page/ulan/500003377,95701149,http://viaf.org/viaf/95701149,,,https://en.wikipedia.org/wiki/Sidney_Dickinson,12471,,,,,,,,
NAM0319,"Dipre, Nicolas, active 1495-c. 1532","Dipre, Nicolas",Dipre,Nicolas,Nicolas Dipre,active 1495-c. 1532,1475,1537,Artist,,,,,,French,French,500115860,http://vocab.getty.edu/page/ulan/500115860,96540342,http://viaf.org/viaf/96540342,,,https://en.wikipedia.org/wiki/Nicolas_Dipre,35810,,,,,,,,
NAM0320,[DiSegni],,[DiSegni],,,,,,Seller,,,"Rome, Italy",Italy,,,,,,,,,,,,,,ACQ334,,,,,
